shipment_id,order_id,ship_date,delivery_date,delivery_status,shipping_cost,weight
S02845,O04905,2023-07-23,2023-07-27,Returned,5000.0,1.5 KG
S02846,O00960,2023/04/14,2023-04-16,In Transit,4000.0,2000g
S02847,O03122,2023/07/14,2023-07-17,Delivered,,1.5 KG
S02848,O00641,21-06-2023,2023-06-26,In Transit,5000.0,2kg
S02849,O02387,2023-08-03,06-08-2023,Returned,4500.0,3kg
S02850,O04570,25-05-2023,2023-06-02,Returned,4000.0,-1kg
S02851,O00505,2023-01-15,2023-01-24,Returned,4000.0,2000g
S02852,O01929,19-04-2023,2023/04/23,In Transit,5000.0,-1kg
S02853,O02868,26-02-2023,2023/02/27,In Transit,,2000g
S02854,O04385,14-03-2023,2023/03/20,Returned,4000.0,3kg
S02855,O03488,2023-10-13,2023-10-20,Delivered,4500.0,3kg
S02856,O03985,09-11-2023,,Delivered,,1.5 KG
S02857,O00343,26-12-2023,2023-12-27,Returned,4500.0,3kg
S02858,O02570,17-07-2023,21-07-2023,In Transit,,1.5 KG
S02859,O00801,2023/04/20,2023-04-27,Returned,,1.5 KG
S02860,O01673,06-10-2023,12-10-2023,Delivered,5000.0,2kg
S02861,O01487,2023/02/12,2023/02/18,Delivered,4000.0,3kg
S02862,O02126,2023/03/24,2023/03/27,Delivered,5000.0,2000g
S02863,O03413,2023-07-08,15-07-2023,Delivered,4000.0,3kg
S02864,O03806,2023-05-25,02-06-2023,In Transit,5000.0,1.5 KG
S02865,O01963,2023/06/22,2023/06/25,Delivered,4500.0,2000g
S02866,O01070,29-04-2023,2023/04/30,Returned,4500.0,1.5 KG
S02867,O04849,2023/05/07,2023/05/11,In Transit,5000.0,-1kg
S02868,O01187,2023/08/05,,Delivered,4000.0,3kg
S02869,O00898,03-11-2023,,In Transit,,2000g
S02870,O02907,2023/05/12,2023/05/19,Returned,5000.0,1.5 KG
S02871,O00997,29-11-2023,2023/12/08,In Transit,4500.0,3kg
S02872,O01498,01-09-2023,2023/09/11,Delivered,4000.0,3kg
S02873,O05248,2023/07/31,2023-08-05,In Transit,,2kg
S02874,O04636,2023/06/27,2023/06/29,Returned,4500.0,2kg
S02875,O01862,24-07-2023,2023-08-01,Returned,5000.0,2kg
S02876,O04443,2023-09-15,2023/09/20,Delivered,4500.0,-1kg
S02877,O00015,2023-10-12,,Delivered,,2kg
S02878,O03864,2023/11/29,,Returned,4000.0,3kg
S02879,O02117,19-12-2023,2023-12-22,Returned,5000.0,2000g
S02880,O02958,2023-06-16,2023/06/18,Returned,4500.0,2kg
S02881,O01320,25-02-2023,2023/03/05,In Transit,,2000g
S02882,O03471,2023/04/28,2023-04-30,In Transit,5000.0,2000g
S02883,O03757,22-01-2023,2023-01-26,Returned,4000.0,2000g
S02884,O00185,2023-07-12,2023/07/15,Delivered,5000.0,1.5 KG
S02885,O03015,2023-09-21,,Returned,,3kg
S02886,O02711,2023/02/12,2023-02-19,Returned,4500.0,2000g
S02887,O01227,16-05-2023,,Returned,,1.5 KG
S02888,O01908,2023/07/05,2023/07/15,Returned,4500.0,2000g
S02889,O01282,28-03-2023,07-04-2023,Delivered,4000.0,2000g
S02890,O05166,27-10-2023,2023/11/01,In Transit,4500.0,2000g
S02891,O01114,22-03-2023,2023/03/28,Returned,,1.5 KG
S02892,O04733,2023/02/26,,Returned,,-1kg
S02893,O01952,08-05-2023,2023-05-12,Returned,,1.5 KG
S02894,O01197,2023/04/16,,Delivered,,2kg
S02895,O04984,01-07-2023,07-07-2023,Delivered,4000.0,3kg
S02896,O03065,29-11-2023,2023-12-06,Delivered,4500.0,-1kg
S02897,O05204,2023/08/31,09-09-2023,Delivered,,2000g
S02898,O04025,2023-01-27,28-01-2023,In Transit,4000.0,3kg
S02899,O03501,08-12-2023,2023/12/11,Returned,,2kg
S02900,O03738,2023-06-20,25-06-2023,Delivered,5000.0,3kg
S02901,O05134,10-10-2023,2023-10-19,Delivered,,-1kg
S02902,O01008,17-08-2023,,In Transit,5000.0,2kg
S02903,O02014,31-05-2023,,Returned,4000.0,3kg
S02904,O03694,2023-01-15,21-01-2023,Delivered,4500.0,3kg
S02905,O03644,2023/05/13,14-05-2023,Delivered,,2000g
S02906,O02112,2023/01/26,2023-02-03,Returned,4000.0,2000g
S02907,O01873,2023-05-28,30-05-2023,In Transit,4500.0,1.5 KG
S02908,O02131,2023-11-19,,In Transit,4000.0,2kg
S02909,O00930,2023-07-05,2023-07-07,Returned,4000.0,3kg
S02910,O02873,08-04-2023,,Returned,4500.0,2kg
S02911,O02886,2023-03-07,,In Transit,4500.0,2kg
S02912,O04509,2023-10-17,2023/10/25,Delivered,,-1kg
S02913,O03138,2023/08/28,,Delivered,,2kg
S02914,O03506,2023/01/28,29-01-2023,In Transit,5000.0,2000g
S02915,O00782,2023/02/15,2023/02/18,In Transit,5000.0,2kg
S02916,O02407,2023/05/24,,Delivered,4500.0,1.5 KG
S02917,O04228,17-10-2023,2023-10-21,Delivered,,1.5 KG
S02918,O01199,2023/05/29,04-06-2023,Delivered,4000.0,2000g
S02919,O00657,2023-02-04,09-02-2023,Returned,5000.0,1.5 KG
S02920,O03398,09-10-2023,2023/10/16,Returned,4000.0,2000g
S02921,O05210,2023-03-31,2023/04/09,Returned,,3kg
S02922,O04474,2023/06/15,22-06-2023,In Transit,,3kg
S02923,O05155,2023-05-21,2023-05-31,Returned,4500.0,-1kg
S02924,O04649,2023/12/07,2023-12-13,Delivered,4000.0,3kg
S02925,O02071,12-05-2023,2023/05/22,Delivered,5000.0,-1kg
S02926,O04530,08-06-2023,17-06-2023,Returned,5000.0,1.5 KG
S02927,O01915,2023-01-30,07-02-2023,Returned,,2000g
S02928,O00259,2023/12/01,04-12-2023,Delivered,5000.0,2kg
S02929,O04158,2023-05-08,2023-05-18,Returned,5000.0,3kg
S02930,O04919,2023/10/04,,Delivered,,3kg
S02931,O00450,27-02-2023,,In Transit,5000.0,3kg
S02932,O02192,22-05-2023,27-05-2023,Delivered,4000.0,2000g
S02933,O03325,2023/08/29,,Delivered,4500.0,2kg
S02934,O00708,2023/01/04,2023/01/10,Returned,4000.0,-1kg
S02935,O02896,2023-09-26,29-09-2023,In Transit,4500.0,2kg
S02936,O02457,2023-08-11,,Delivered,5000.0,3kg
S02937,O04197,2023/10/05,13-10-2023,In Transit,5000.0,2000g
S02938,O01965,2023-08-23,2023-08-26,Returned,4500.0,2000g
S02939,O03519,2023-10-24,28-10-2023,Returned,4000.0,2000g
S02940,O02353,2023/10/02,03-10-2023,Delivered,4000.0,-1kg
S02941,O03409,2023/12/31,2024/01/10,Returned,5000.0,1.5 KG
S02942,O03666,2023-08-30,2023-09-01,Delivered,4500.0,1.5 KG
S02943,O03724,2023-12-04,2023-12-14,In Transit,4500.0,2kg
S02944,O02842,08-12-2023,,Returned,4500.0,2kg
S02945,O00163,11-09-2023,2023-09-18,Delivered,,3kg
S02946,O04274,2023/10/02,2023/10/04,Delivered,5000.0,2kg
S02947,O03598,13-07-2023,2023/07/14,Returned,4500.0,2000g
S02948,O04385,2023-12-04,12-12-2023,Delivered,4500.0,1.5 KG
S02949,O03588,28-08-2023,2023/09/04,Delivered,4000.0,2000g
S02950,O02221,28-10-2023,2023-10-29,Delivered,,1.5 KG
S02951,O04058,07-03-2023,08-03-2023,Delivered,4000.0,2kg
S02952,O03301,12-08-2023,,Returned,,3kg
S02953,O05166,2023-12-19,,In Transit,4000.0,3kg
S02954,O04618,2023-01-31,05-02-2023,Returned,4500.0,2000g
S02955,O02380,2023/07/21,2023/07/28,Returned,4500.0,3kg
S02956,O04959,2023-11-08,2023-11-12,Returned,5000.0,1.5 KG
S02957,O01545,2023-01-17,2023-01-22,In Transit,4500.0,1.5 KG
S02958,O02454,20-12-2023,26-12-2023,In Transit,5000.0,2000g
S02959,O02557,2023-08-01,,In Transit,4500.0,2kg
S02960,O03315,2023/04/21,,Returned,,2000g
S02961,O00780,2023-09-07,,Delivered,4000.0,-1kg
S02962,O04802,09-01-2023,2023-01-17,Delivered,4000.0,2kg
S02963,O03487,2023/12/11,2023/12/17,Delivered,4500.0,-1kg
S02964,O04861,2023/01/04,2023/01/13,Delivered,,2kg
S02965,O04102,2023-09-17,25-09-2023,Delivered,5000.0,-1kg
S02966,O02699,2023/05/01,,Returned,,-1kg
S02967,O01195,19-03-2023,29-03-2023,In Transit,4000.0,2000g
S02968,O05073,2023/06/11,20-06-2023,Delivered,5000.0,2000g
S02969,O00293,23-01-2023,01-02-2023,Returned,5000.0,2000g
S02970,O03185,29-06-2023,,Returned,4000.0,2kg
S02971,O01171,2023/08/14,,In Transit,4000.0,-1kg
S02972,O00759,05-09-2023,,In Transit,5000.0,3kg
S02973,O03525,2023-09-16,2023-09-24,Delivered,,2000g
S02974,O04434,30-11-2023,2023-12-05,Delivered,4000.0,1.5 KG
S02975,O02671,2023/10/11,,Returned,,1.5 KG
S02976,O02077,2023-10-11,2023-10-15,In Transit,4000.0,-1kg
S02977,O01176,2023/07/10,2023-07-17,Returned,4500.0,1.5 KG
S02978,O04934,2023/12/13,2023-12-19,Returned,,-1kg
S02979,O01354,25-05-2023,,In Transit,5000.0,2kg
S02980,O00520,2023/01/18,20-01-2023,Returned,5000.0,-1kg
S02981,O00750,2023/09/28,2023/10/01,Returned,,2000g
S02982,O01580,08-08-2023,10-08-2023,Delivered,5000.0,3kg
S02983,O00587,2023-10-15,2023-10-21,In Transit,4500.0,1.5 KG
S02984,O03152,27-11-2023,,Delivered,4500.0,1.5 KG
S02985,O03171,2023/02/19,2023/02/28,Delivered,4000.0,2000g
S02986,O00519,2023-06-17,2023-06-20,Delivered,4000.0,1.5 KG
S02987,O04475,2023/08/21,22-08-2023,Delivered,4000.0,1.5 KG
S02988,O04142,29-10-2023,2023-11-04,In Transit,,2000g
S02989,O03568,2023/12/20,2023-12-25,Delivered,4500.0,2000g
S02990,O01129,2023/01/17,23-01-2023,Returned,5000.0,1.5 KG
S02991,O04057,2023/07/17,2023-07-22,Delivered,4000.0,2kg
S02992,O04859,2023/09/20,25-09-2023,In Transit,4000.0,1.5 KG
S02993,O03067,2023/06/15,25-06-2023,Delivered,4000.0,3kg
S02994,O02794,06-02-2023,2023/02/10,Delivered,4000.0,2000g
S02995,O02582,2023-09-28,2023-09-30,Returned,4000.0,1.5 KG
S02996,O00088,2023-06-28,2023-07-02,Delivered,4000.0,-1kg
S02997,O01144,16-04-2023,2023/04/23,Returned,5000.0,3kg
S02998,O01477,2023/03/05,2023/03/11,Delivered,4000.0,2kg
S02999,O00960,2023/02/09,,Delivered,4000.0,2kg
S03000,O04156,2023-09-04,2023-09-08,Delivered,5000.0,1.5 KG
S03001,O04229,2023/11/29,09-12-2023,Delivered,4000.0,2kg
S03002,O04179,2023/03/20,2023/03/27,Returned,5000.0,3kg
S03003,O00976,2023/05/17,2023/05/23,In Transit,4000.0,3kg
S03004,O02032,2023-07-09,18-07-2023,Returned,,-1kg
S03005,O04857,12-08-2023,2023/08/20,In Transit,5000.0,1.5 KG
S03006,O02289,2023-05-26,2023-05-31,Returned,4500.0,3kg
S03007,O04338,2023/11/21,26-11-2023,Delivered,4000.0,-1kg
S03008,O00239,16-03-2023,24-03-2023,Delivered,4000.0,2000g
S03009,O04541,26-10-2023,28-10-2023,In Transit,4000.0,-1kg
S03010,O01558,28-11-2023,2023/11/30,In Transit,4500.0,3kg
S03011,O03073,02-08-2023,2023-08-04,Delivered,4500.0,3kg
S03012,O02065,2023-06-24,30-06-2023,In Transit,4000.0,1.5 KG
S03013,O03412,2023/04/08,14-04-2023,Delivered,5000.0,2kg
S03014,O03882,03-07-2023,13-07-2023,Delivered,4500.0,2000g
S03015,O03472,2023/07/19,2023-07-24,Returned,4500.0,-1kg
S03016,O01006,2023-01-26,2023-02-02,In Transit,5000.0,1.5 KG
S03017,O01366,2023/12/04,10-12-2023,Delivered,,2000g
S03018,O04268,2023-06-21,2023/06/24,In Transit,5000.0,3kg
S03019,O02464,2023/05/28,29-05-2023,Returned,4500.0,3kg
S03020,O03235,03-02-2023,11-02-2023,In Transit,4500.0,-1kg
S03021,O03298,2023/09/25,2023-10-02,In Transit,5000.0,2kg
S03022,O04155,2023/10/25,2023-10-29,Delivered,,2000g
S03023,O05044,25-12-2023,26-12-2023,In Transit,,-1kg
S03024,O02054,2023-04-21,,Returned,,2kg
S03025,O02625,2023-06-23,2023/06/24,Returned,4000.0,1.5 KG
S03026,O01594,2023/05/29,2023-06-02,In Transit,4000.0,-1kg
S03027,O02365,2023-11-15,2023/11/19,Returned,4500.0,1.5 KG
S03028,O02108,2023-01-11,2023/01/18,Delivered,5000.0,2000g
S03029,O04265,13-06-2023,2023-06-16,Delivered,4000.0,2kg
S03030,O00376,2023/08/16,2023/08/25,In Transit,,-1kg
S03031,O04213,2023-12-19,2023-12-26,In Transit,4500.0,1.5 KG
S03032,O00151,2023/12/23,,In Transit,,3kg
S03033,O01417,2023-08-29,,Returned,4500.0,2kg
S03034,O00651,2023/09/18,23-09-2023,Returned,,2000g
S03035,O00885,2023/10/09,2023-10-18,In Transit,5000.0,2000g
S03036,O00845,10-04-2023,2023/04/20,Delivered,4000.0,-1kg
S03037,O03399,2023/12/24,28-12-2023,In Transit,4000.0,2000g
S03038,O03659,23-02-2023,2023/03/04,Returned,4000.0,2000g
S03039,O02294,30-08-2023,07-09-2023,In Transit,5000.0,2000g
S03040,O03663,2023/04/05,2023-04-13,Delivered,5000.0,-1kg
S03041,O00607,07-03-2023,2023/03/14,Delivered,4000.0,2kg
S03042,O02716,2023-07-01,04-07-2023,Delivered,,-1kg
S03043,O00165,2023/05/19,24-05-2023,Returned,,2kg
S03044,O01774,2023-07-22,25-07-2023,Returned,5000.0,-1kg
S03045,O01985,07-03-2023,15-03-2023,In Transit,4500.0,3kg
S03046,O02342,2023-01-20,2023-01-25,Delivered,,3kg
S03047,O04258,2023/09/23,2023-09-30,Delivered,,-1kg
S03048,O03198,2023/12/18,2023/12/22,Returned,4000.0,-1kg
S03049,O04403,2023/12/11,2023/12/18,Delivered,,3kg
S03050,O04252,2023/11/02,,In Transit,4000.0,2kg
S03051,O04094,2023/12/04,2023-12-14,Returned,4000.0,3kg
S03052,O00576,2023-01-07,,In Transit,4000.0,2000g
S03053,O00044,2023/09/17,19-09-2023,Returned,4000.0,-1kg
S03054,O02136,22-07-2023,27-07-2023,Returned,4000.0,1.5 KG
S03055,O01184,2023-11-26,02-12-2023,In Transit,,-1kg
S03056,O04279,2023/09/24,2023/09/29,Delivered,4500.0,3kg
S03057,O02713,2023-05-15,2023-05-18,Delivered,4000.0,1.5 KG
S03058,O02488,24-04-2023,2023-04-26,Returned,4500.0,1.5 KG
S03059,O04123,2023-12-04,2023/12/06,In Transit,4000.0,2000g
S03060,O04976,2023-03-22,2023/03/27,Returned,,3kg
S03061,O03434,2023/06/12,21-06-2023,Delivered,,2000g
S03062,O00893,01-04-2023,2023-04-02,Delivered,4500.0,3kg
S03063,O04452,21-11-2023,2023-11-27,Delivered,4000.0,1.5 KG
S03064,O02204,2023-09-11,2023/09/15,Returned,5000.0,1.5 KG
S03065,O01562,2023-08-26,27-08-2023,Returned,4500.0,2kg
S03066,O05046,2023/12/18,2023-12-21,Returned,4500.0,2000g
S03067,O03000,2023-01-21,2023-01-31,Delivered,5000.0,3kg
S03068,O01092,03-12-2023,,In Transit,5000.0,1.5 KG
S03069,O00323,2023-11-18,2023/11/20,In Transit,4500.0,-1kg
S03070,O00448,2023-05-24,,In Transit,4500.0,2kg
S03071,O03130,2023-05-21,2023-05-27,Returned,4000.0,1.5 KG
S03072,O01393,2023/05/28,,Returned,4000.0,3kg
S03073,O03053,2023-02-01,,Delivered,4000.0,1.5 KG
S03074,O01294,2023/03/03,2023/03/13,Delivered,4500.0,3kg
S03075,O00986,2023-05-25,02-06-2023,Delivered,4000.0,1.5 KG
S03076,O00818,2023-05-18,28-05-2023,Delivered,5000.0,2kg
S03077,O04912,2023-10-25,2023-10-28,In Transit,,3kg
S03078,O02434,2023-12-06,15-12-2023,Returned,4000.0,2000g
S03079,O00987,2023/12/31,2024/01/05,Delivered,,3kg
S03080,O04401,2023-02-14,2023/02/18,Delivered,5000.0,2kg
S03081,O02849,2023/05/22,2023-05-26,In Transit,,2kg
S03082,O00641,08-12-2023,2023/12/09,Returned,4000.0,2kg
S03083,O03329,2023-05-15,2023/05/22,Returned,5000.0,2kg
S03084,O05047,2023-10-08,,Returned,,1.5 KG
S03085,O03550,2023/07/08,,Returned,4000.0,3kg
S03086,O03732,2023-03-08,2023/03/11,Returned,4500.0,-1kg
S03087,O02873,2023/07/30,2023/08/07,Delivered,,-1kg
S03088,O00587,14-03-2023,24-03-2023,Returned,5000.0,2kg
S03089,O01870,12-01-2023,2023-01-22,In Transit,4000.0,1.5 KG
S03090,O01352,08-06-2023,2023-06-18,In Transit,4000.0,2kg
S03091,O03244,2023/10/12,21-10-2023,Returned,,2kg
S03092,O04705,2023/04/04,2023/04/05,Delivered,4000.0,3kg
S03093,O02823,2023-05-28,,Delivered,,2kg
S03094,O03510,2023/07/19,28-07-2023,In Transit,5000.0,2kg
S03095,O02615,2023-08-10,13-08-2023,Returned,4500.0,3kg
S03096,O00942,2023-11-15,22-11-2023,In Transit,4000.0,-1kg
S03097,O04499,2023-02-03,11-02-2023,Returned,,2000g
S03098,O05018,2023-08-25,2023/09/02,Delivered,4000.0,-1kg
S03099,O04615,2023-09-20,,Delivered,4500.0,2000g
S03100,O01845,2023-04-09,2023/04/13,Returned,4000.0,-1kg
S03101,O04926,2023-08-21,2023-08-25,Delivered,4000.0,2kg
S03102,O04123,2023/06/24,25-06-2023,In Transit,4500.0,2000g
S03103,O05032,2023-09-26,,In Transit,4500.0,2kg
S03104,O02790,03-10-2023,2023/10/10,Returned,4500.0,2kg
S03105,O04783,2023/08/30,03-09-2023,Delivered,4500.0,2000g
S03106,O05213,2023/12/07,2023-12-17,Returned,5000.0,3kg
S03107,O03047,2023/05/24,2023-05-29,Delivered,4000.0,2kg
S03108,O00801,20-08-2023,2023/08/30,In Transit,4500.0,1.5 KG
S03109,O01505,2023/09/20,2023/09/30,In Transit,,2000g
S03110,O01272,13-08-2023,2023/08/23,Delivered,5000.0,2000g
S03111,O05039,2023-06-14,2023/06/20,In Transit,,3kg
S03112,O03111,2023-12-30,2024/01/06,Returned,4000.0,3kg
S03113,O00520,2023/01/07,2023/01/13,Delivered,4500.0,2kg
S03114,O01344,2023/02/23,,Returned,4500.0,-1kg
S03115,O01304,06-05-2023,08-05-2023,In Transit,4500.0,-1kg
S03116,O01824,2023-11-19,2023-11-23,Returned,4500.0,1.5 KG
S03117,O01658,2023-06-13,14-06-2023,In Transit,4500.0,2kg
S03118,O03755,08-12-2023,2023/12/14,In Transit,4500.0,2kg
S03119,O02167,2023-07-19,27-07-2023,Returned,4000.0,3kg
S03120,O01598,2023-12-14,21-12-2023,In Transit,,2000g
S03121,O00831,03-12-2023,10-12-2023,Returned,,2000g
S03122,O03793,2023-07-25,2023-08-01,In Transit,4500.0,2000g
S03123,O04167,2023-07-20,,Delivered,5000.0,-1kg
S03124,O04672,2023/07/29,2023-08-05,Returned,4000.0,2000g
S03125,O04789,2023-11-26,29-11-2023,In Transit,4000.0,-1kg
S03126,O04920,2023-03-30,05-04-2023,In Transit,4000.0,3kg
S03127,O01689,12-09-2023,17-09-2023,Returned,4500.0,2kg
S03128,O04093,21-04-2023,2023/04/25,Delivered,5000.0,2kg
S03129,O03848,03-10-2023,2023/10/11,Delivered,4500.0,1.5 KG
S03130,O02316,21-06-2023,,Returned,5000.0,-1kg
S03131,O02969,2023/06/08,2023/06/17,Delivered,,2kg
S03132,O04188,09-06-2023,18-06-2023,Delivered,4500.0,-1kg
S03133,O03205,2023-06-06,07-06-2023,Delivered,4000.0,2000g
S03134,O01067,2023-10-03,2023-10-10,In Transit,5000.0,3kg
S03135,O05139,2023-03-14,,In Transit,,2000g
S03136,O03565,2023-08-03,13-08-2023,Returned,5000.0,-1kg
S03137,O01300,2023/09/12,2023-09-15,In Transit,4500.0,-1kg
S03138,O03376,2023/02/08,16-02-2023,In Transit,4500.0,-1kg
S03139,O05150,2023-03-02,2023-03-03,In Transit,5000.0,1.5 KG
S03140,O01603,2023/05/11,21-05-2023,In Transit,,1.5 KG
S03141,O02184,19-12-2023,21-12-2023,In Transit,4000.0,-1kg
S03142,O00789,2023-06-04,2023/06/06,Returned,4500.0,-1kg
S03143,O04201,2023-02-06,2023/02/10,Returned,5000.0,-1kg
S03144,O00102,24-04-2023,26-04-2023,In Transit,,2kg
S03145,O02786,2023/04/09,10-04-2023,Delivered,4000.0,3kg
S03146,O03157,2023/01/30,2023-02-06,In Transit,4500.0,-1kg
S03147,O04685,2023-02-14,,Delivered,,2000g
S03148,O04324,17-07-2023,2023-07-18,In Transit,4500.0,2kg
S03149,O03184,2023-02-08,2023-02-10,In Transit,4000.0,2000g
S03150,O02327,27-09-2023,2023-10-07,Returned,5000.0,2000g
S03151,O04218,11-01-2023,2023/01/12,In Transit,4500.0,3kg
S03152,O04282,2023/12/30,2024/01/05,In Transit,5000.0,1.5 KG
S03153,O02458,2023-10-30,2023-11-07,Returned,4000.0,-1kg
S03154,O04653,19-12-2023,2023/12/24,In Transit,4500.0,3kg
S03155,O05059,2023-01-12,2023/01/20,Delivered,5000.0,3kg
S03156,O04918,2023-06-15,,In Transit,4500.0,-1kg
S03157,O05243,23-09-2023,,In Transit,,-1kg
S03158,O01870,2023-08-11,2023-08-17,Returned,5000.0,-1kg
S03159,O01600,2023-08-13,2023-08-20,In Transit,4000.0,1.5 KG
S03160,O01627,2023/10/14,2023/10/21,Delivered,,3kg
S03161,O05196,2023-06-20,21-06-2023,Returned,5000.0,1.5 KG
S03162,O02215,15-04-2023,,Delivered,4000.0,1.5 KG
S03163,O02635,2023-07-27,,In Transit,4000.0,1.5 KG
S03164,O03028,2023-08-17,,Delivered,4500.0,-1kg
S03165,O02540,2023-11-12,,Delivered,,2kg
S03166,O03112,2023/09/16,,In Transit,4000.0,3kg
S03167,O03678,18-01-2023,,In Transit,,2000g
S03168,O02681,30-04-2023,01-05-2023,Returned,5000.0,-1kg
S03169,O00243,08-01-2023,2023-01-18,Returned,,-1kg
S03170,O02506,2023/05/16,2023-05-22,In Transit,4500.0,-1kg
S03171,O00581,28-07-2023,2023/07/30,Returned,,1.5 KG
S03172,O02014,2023/07/19,,Delivered,5000.0,2kg
S03173,O01987,2023-12-17,,Delivered,4000.0,2kg
S03174,O01867,2023/07/24,31-07-2023,In Transit,4000.0,2kg
S03175,O04444,2023-02-14,15-02-2023,Delivered,4000.0,2000g
S03176,O01048,2023/01/23,2023/02/01,In Transit,5000.0,2000g
S03177,O01119,30-05-2023,2023-06-08,Returned,5000.0,-1kg
S03178,O04304,2023-10-13,2023-10-23,Delivered,4500.0,1.5 KG
S03179,O05186,2023/07/13,19-07-2023,Delivered,4000.0,2000g
S03180,O03167,13-07-2023,2023/07/21,In Transit,4000.0,3kg
S03181,O01701,2023-01-28,05-02-2023,Delivered,4000.0,3kg
S03182,O03710,10-09-2023,2023-09-17,Returned,4500.0,2kg
S03183,O04299,2023/09/23,29-09-2023,Delivered,4500.0,2000g
S03184,O02761,2023-06-28,07-07-2023,Returned,,2000g
S03185,O01408,19-02-2023,,Delivered,5000.0,2000g
S03186,O02306,2023/12/18,2023/12/28,In Transit,4000.0,2kg
S03187,O00982,2023-09-24,2023/10/01,Delivered,,2000g
S03188,O01803,2023/10/21,31-10-2023,In Transit,,-1kg
S03189,O00073,2023-01-15,20-01-2023,Delivered,4000.0,3kg
S03190,O03368,2023/06/21,2023/06/30,In Transit,4000.0,1.5 KG
S03191,O04209,2023-11-27,03-12-2023,Delivered,4500.0,-1kg
S03192,O05165,10-02-2023,2023/02/17,Delivered,4500.0,-1kg
S03193,O04539,01-02-2023,06-02-2023,Delivered,4000.0,2000g
S03194,O04216,2023-04-06,16-04-2023,Returned,5000.0,3kg
S03195,O03671,2023-05-13,2023/05/16,Returned,4000.0,2kg
S03196,O00325,27-06-2023,2023/07/05,In Transit,4500.0,-1kg
S03197,O00536,09-10-2023,11-10-2023,Returned,,2kg
S03198,O02130,2023/02/23,04-03-2023,In Transit,5000.0,2kg
S03199,O02677,25-07-2023,2023-07-28,In Transit,,1.5 KG
S03200,O00261,2023/04/03,2023/04/09,Returned,,3kg
S03201,O03395,22-06-2023,2023/06/28,In Transit,,-1kg
S03202,O03770,2023-04-20,2023-04-21,Delivered,5000.0,1.5 KG
S03203,O02271,14-06-2023,16-06-2023,In Transit,4500.0,2000g
S03204,O00829,2023/10/06,2023/10/08,In Transit,4000.0,1.5 KG
S03205,O03939,2023/08/03,2023/08/12,Delivered,4000.0,1.5 KG
S03206,O03972,2023/02/26,,In Transit,5000.0,1.5 KG
S03207,O01616,2023-04-26,05-05-2023,In Transit,4000.0,1.5 KG
S03208,O04020,2023-04-04,,Returned,,2000g
S03209,O04426,2023-02-20,,In Transit,,3kg
S03210,O03655,2023-02-03,05-02-2023,Returned,,-1kg
S03211,O03815,2023/03/03,05-03-2023,Returned,4000.0,3kg
S03212,O00413,2023/11/01,2023/11/04,In Transit,,2kg
S03213,O00765,2023/09/23,2023-09-25,Returned,4000.0,2000g
S03214,O02199,2023/01/19,2023/01/26,Delivered,4000.0,2000g
S03215,O04548,05-10-2023,2023/10/13,Returned,4000.0,2000g
S03216,O02501,01-02-2023,2023/02/10,In Transit,4000.0,2kg
S03217,O02453,2023/11/09,2023-11-14,Returned,,-1kg
S03218,O03830,09-12-2023,2023-12-17,Returned,,-1kg
S03219,O04591,22-09-2023,,Returned,4000.0,3kg
S03220,O01065,2023-12-11,2023/12/13,Delivered,,1.5 KG
S03221,O01540,2023-03-30,2023/04/04,Delivered,4500.0,2000g
S03222,O02347,2023-10-15,2023-10-16,Returned,4500.0,1.5 KG
S03223,O03830,2023-04-30,2023/05/10,Delivered,5000.0,2000g
S03224,O03903,2023/12/09,14-12-2023,Returned,4000.0,3kg
S03225,O03548,10-02-2023,2023-02-11,Returned,,2kg
S03226,O00291,2023-03-03,10-03-2023,In Transit,4500.0,1.5 KG
S03227,O00538,2023-11-18,21-11-2023,In Transit,4000.0,2000g
S03228,O02379,2023/04/23,2023-04-26,Returned,5000.0,-1kg
S03229,O03429,2023/06/29,2023/07/06,In Transit,,2kg
S03230,O01553,2023-08-14,2023-08-22,Delivered,4500.0,2000g
S03231,O03961,2023/06/30,2023/07/09,Delivered,4500.0,-1kg
S03232,O04551,2023-05-11,2023-05-19,In Transit,5000.0,3kg
S03233,O02870,2023-12-23,2024/01/02,Delivered,,3kg
S03234,O00662,2023/09/14,2023-09-20,In Transit,5000.0,3kg
S03235,O05165,2023/08/08,,Delivered,,3kg
S03236,O02189,2023-01-30,2023/02/07,In Transit,,2kg
S03237,O02823,2023-07-25,2023-07-28,Delivered,5000.0,2000g
S03238,O03990,28-12-2023,2024-01-07,In Transit,4500.0,-1kg
S03239,O04226,2023-06-23,2023-06-24,In Transit,5000.0,3kg
S03240,O03415,02-02-2023,2023-02-07,Returned,5000.0,2kg
S03241,O01161,2023-08-24,27-08-2023,Returned,4000.0,-1kg
S03242,O03469,2023/03/12,14-03-2023,In Transit,5000.0,2kg
S03243,O01192,21-07-2023,2023/07/27,Returned,4000.0,3kg
S03244,O01055,2023-07-26,29-07-2023,Delivered,5000.0,2kg
S03245,O01901,2023-05-29,,In Transit,,-1kg
S03246,O01877,2023/01/16,,Returned,,1.5 KG
S03247,O04114,2023-02-26,,Delivered,5000.0,3kg
S03248,O03200,2023-12-19,25-12-2023,Returned,5000.0,1.5 KG
S03249,O02860,16-09-2023,,Delivered,,2000g
S03250,O03658,2023-09-26,05-10-2023,In Transit,5000.0,3kg
